H3_ID,생활인구합계,FNB_Count,Parking_Count,Total_Spaces,RainPump_Count,Storage_Hub_Score,Elevation_Diff,Park_Count,Hiking_Count,Univ_Count,Delivery_HardToReach_Score,Apt_Count,Total_Households,Apt_Parking,OpenSpace_Count,Max_Building_Height,Avg_Building_Height,Building_Count,Optimal_Triangulation_Score,Is_Restricted,Is_Prohibited,Scen_1_No_Restrict,Scen_2_Only_Prohibited,Scen_3_All_Restricted
8930e1cd497ffff,12.89855.4112.89871.1812.89853.412.89844.1912.89840.7412.89828.412.35818.7115.34852.186.46859.78*889.3317.32953.1320.75979.211.851025.5211.83952.0513.57959.4213.46978.724.73970.3*1029.04*1076.264.58982.454.541001.613.04972.068.47973.994.62940.45,9.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,17.0,11.0,4,12.188119134425662,1,0,True,True,False
8930e1cd49bffff,2908.866149.272916.946156.082949.26123.142922.126098.312912.266083.392853.346008.212801.935891.952719.565654.352451.445207.022131.014932.361925.534882.491814.474828.931827.774806.231813.054647.111717.244774.871785.274818.311746.834983.411890.5295.52051.635714.452268.645875.922403.35948.572521.915966.882670.36069.092745.966147.83,6.0,0.0,0.0,0,3.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1,16.0,8.090909090909092,11,14.67078453146135,1,0,True,True,False
8930e1cd4a3ffff,1059.621018.851018.741011.641029.991008.821008.26894.28799.1636.42553.38545.5546.58550.8516.71552.63556.85618.11631.27747.18774.55827.49880.16952.88,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,3.0,3.0,1,7.192026816829747,1,0,True,True,False
8930e1cd4abffff,148.97147.4146.84147.05147.3148.7149.93153.38156.8165.87170.58174.79175.43173.51172.07176.52176.76175.17169.23165.28163.43159.03155.53153.44,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0,9.0,7.0,4,6.853580119479891,1,0,True,True,False
8930e1cd4b3ffff,1658.171652.781651.181595.691573.381498.1505.441404.161289.541154.291083.861069.491105.521134.551124.411109.751148.621230.991314.861464.381522.121512.731578.141668.94,3.0,2.0,333.0,0,10.66,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,18.0,9.375,8,11.763179369046023,1,0,True,True,False
8930e1cd4b7ffff,1722.541737.11774.271829.621861.451810.91768.731655.421363.91212.791103.11038.661005.85949.19960.84961.15931.42966.231082.831228.121366.131460.581556.71558.41,0.0,0.0,0.0,0,4.71,10.0,0.0,0.0,0.0,20.0,1.0,889.0,942.0,0,18.0,18.0,1,7.573267631837469,1,0,True,True,False
8930e1cd4bbffff,1864.3725.631892.6525.631910.2625.631928.5625.631905.0522.091914.1322.091896.5138.531875.537.551664.3134.781531.7425.441400.1621.041317.5721.211285.221.371287.8126.781252.4734.131271.230.851354.1530.621367.7431.651352.0546.571438.9349.491600.9651.21660.5947.19*1719.646.79*1735.6648.57,0.0,0.0,0.0,0,4.05,10.0,0.0,0.0,0.0,20.0,1.0,173.0,210.0,1,10.0,8.5,2,10.367877835373443,1,0,True,True,False
8930e1cd4c3ffff,1524.021533.651539.841546.471563.071540.611504.761459.211302.471154.92996.13948.45932.62963.51992.551009.071025.61104.711163.361219.611326.511354.091402.021411.97,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,13.737103045844194,1,0,True,True,False
8930e1cd4c7ffff,1265.371623.461277.791662.951285.491681.741294.271694.621295.261695.551302.291680.61257.171729.231225.31799.271101.552172.82925.542026.53801.22009.73759.842014.34722.741908.59742.421920.68738.161809.56734.741757.71748.491394.57717.411236.56770.171225.57881.971225.17951.21340.911024.141399.811157.61545.61193.441588.35,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,11.774321950056857,1,0,True,True,False
8930e1cd4cbffff,1349.51374.1451.691492.41483.71468.751361.311423.071493.671222.191143.11063.71106.261115.81071.31040.4993.74891.91947.861048.41143.921209.381278.981310.46,2.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,13.14886004717576,1,0,True,True,False
8930e1cd4d3ffff,1953.331952.651972.692020.852018.252021.831974.521861.541686.081468.011387.751336.841395.31389.961370.41298.491299.21330.331397.051428.641528.181634.81722.621789.33,1.0,0.0,0.0,0,9.735,10.0,0.0,0.0,0.0,20.0,2.0,1265.0,747.0,2,39.0,39.0,2,18.13982943094758,1,0,True,True,False
8930e1cd4d7ffff,70.5470.9667.1367.1367.1374.6183.5880.03105.72109.97101.97103.99105.9100.7695.9888.8757.9352.5266.5256.0166.8361.472.3974.28,0.0,0.0,0.0,0,5.15,30.0,0.0,0.0,0.0,60.0,1.0,598.0,430.0,1,7.0,6.75,4,14.800358854752169,1,0,True,True,False
8930e1cd4dbffff,728.652113.01721.772089.33721.921990.28720.321923.72727.181902.77733.561885.067.41964.2910.932026.6910.162230.1114.642145.3114.882184.97.682137.587.732041.3711.052078.557.732013.857.732085.0810.961926.2910.881817.2210.711904.7718.21920.4417.711986.6821.82019.0421.612026.8225.512094.41,0.0,0.0,0.0,0,13.620000000000001,30.0,0.0,0.0,0.0,60.0,2.0,1676.0,2124.0,1,0.0,0.0,0,18.18011818125626,1,0,True,True,False
8930e1ce003ffff,58.858.865.6665.6673.583.2797.82195.02645.221103.21192.1211.861182.1193.951174.521138.751101.291009.59746.09367.32220.16136.97102.7580.06,0.0,0.0,0.0,1,10.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,14.0,14.0,1,14.19999020279175,0,0,True,True,True
8930e1ce007ffff,637.16635.36608.33603.3638.86623.35658.38647.75644.31614.44611.82593.34527.29560.12593.8597.19565.24566.87557.72561.77589.31623.08615.68619.82,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,17.0,14.25,4,10.68755829388278,0,0,True,True,True
8930e1ce00bffff,1336.341338.51344.211351.221352.211361.511353.191341.31180.221032.22956.35932.82931.34862.18820.28797.56837.62900.51002.481036.031098.011167.71204.921243.36,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,13.0,9.173913043478262,23,15.661005875181786,0,0,True,True,True
8930e1ce00fffff,17.5229.0217.5229.0217.5229.0217.5229.0217.5229.0221.4629.0221.4629.0221.6429.2718.1221.4118.4126.8713.8827.054.8729.54.927.544.921.54.931.394.933.684.8732.144.8331.894.7524.489.3517.789.2724.229.1921.8313.0919.921.4629.02,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0,15.221710506418102,0,0,True,True,True
8930e1ce013ffff,40.51300.2829.73298.1125.03297.4125.03297.6425.03299.0229.2302.544.71*149.83*487.6320.56756.4235.82825.2435.7843.7532.82726.7636.26795.7836.26763.0336.26785.9636.26757.5728.66640.1528.44487.1624.76276.2811.77169.7*129.34339.551.42321.5737.13313.44,4.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,8.306020746639192,0,0,True,True,True
8930e1ce01bffff,85.8985.8985.8985.8985.8989.7596.17159.67338.28463.78525.83564.76594.78564.22509.67488.74511.54457.64343.75270.95209.59130.93103.6896.31,20.0,0.0,0.0,0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,12.100196291112713,0,0,True,True,True
8930e1ce023ffff,340.4150.62337.96149.55335.92148.66335.72148.58336.06148.73338.96150.344.04152.26357.22158.12382.01169.06392.38173.65399.31176.72394.81174.7392.86173.85392.53173.7394.92174.78400.46177.2396.55175.51386.99171.27375.87166.36372.76164.99367.18162.48359.16158.93354.11156.72351.89155.74,0.0,0.0,0.0,0,1.6,5.0,0.0,0.0,0.0,10.0,1.0,282.0,320.0,0,17.0,11.0,4,14.368311498983552,0,0,True,True,True
8930e1ce027ffff,1390.821398.821474.021485.841479.731498.821372.861281.961089.03961.44839.78758.44760.06731.86721.64792.44846.1870.79950.071033.681121.971240.121298.211345.33,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,45.0,19.88888888888889,9,10.529175958547642,0,0,True,True,True
8930e1ce02bffff,1496.488.581492.498.581484.828.581509.238.581532.248.581526.448.581451.018.581403.318.651179.0412.4995.78.28818.611.69732.3124.34687.8812.03737.4512.03794.3812.03770.9210.42805.6115.2859.5420.81920.2813.771068.0813.551115.6413.431206.5313.331352.8113.211404.9613.1,0.0,0.0,0.0,0,3.2,10.0,0.0,0.0,0.0,20.0,1.0,697.0,640.0,0,9.0,9.0,1,16.794613281533977,0,0,True,True,True
8930e1ce02fffff,230.623493.79228.973518.12227.613450.227.463452.2227.73461.92229.623491.14233.073397.52242.053345.33258.823123.99265.843132.19270.533159.79267.53075.1266.152941.6265.932934.5267.563015.01271.33212.17268.693310.07262.23529.77254.673526.98252.573464.56248.783440.09243.313436.51239.963385.14238.413380.71,20.0,2.0,133.0,0,3.66,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,42.0,38.5,4,14.824886172740268,0,0,True,True,True
8930e1ce033ffff,124.38127.8135.44148.02155.71161.06131.22117.51120.23150.81164.42151.99134.2134.16127.81150.06122.92124.4499.7493.36109.92115.44124.5130.79,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,17.0,14.666666666666666,3,10.816354901613444,0,0,True,True,True
8930e1ce037ffff,1773.391758.261780.731792.91808.081828.791924.051855.81690.271449.181318.451267.481207.421179.971170.371188.451213.921283.231311.231399.451521.391614.381717.961793.77,1.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,34.0,21.5,2,10.20348378700819,0,0,True,True,True
8930e1ce03bffff,12.412.412.412.412.412.46.88.1614.628.2415.5812.3215.9717.674.1816.764.2121.64.2119.624.2114.174.214.884.184.844.148.198.5421.998.3928.7217.158.338.264.828.24.788.12,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,17.0,14.0,2,14.004755785570893,0,0,True,True,True
8930e1ce043ffff,199.71198.3197.81197.97198.86201.22208.21233.41271.93286.8297.04299.92297.44301.65301.84304.09296.1280.92264.12246.83237.77225.82213.89208.48,0.0,0.0,0.0,0,6.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2,25.0,21.666666666666668,3,21.342346728606174,0,0,True,True,True
8930e1ce047ffff,1342.31348.941346.881374.941382.581374.481321.191275.211204.841057.5989.831027.41067.48993.68982.11049.271066.421060.121112.431181.351223.071302.211322.521291.71,11.0,0.0,0.0,0,12.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4,22.0,9.102941176470589,68,23.164090917171404,0,0,True,True,True
8930e1ce04bffff,572.92555.73531.17524.11526.16553.68565.32604.66735.48765.6708.9668.04682.58666.27624.9607.26565.77499.65474.67457.54467.53464.51543.14588.39,1.0,0.0,0.0,0,6.0,15.0,0.0,0.0,0.0,30.0,1.0,4932.0,0.0,2,0.0,0.0,0,24.119142535927704,0,0,True,True,True
8930e1ce04fffff,6916.73563.426970.81565.327011.75575.477021.99589.187023.14593.426994.63588.96953.52585.786621.52575.956251.08488.175511.13399.375025.05355.884727.78337.264505.78272.54555.43284.924612.16272.914718.72273.894644.67267.284734.28339.365141.09351.565520.8432.535870.74485.016163.13539.236497.28581.386675.48600.71,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0,22.0,1,22.73982956446251,0,0,True,True,True
8930e1ce053ffff,25.7225.7225.7225.7225.7225.7225.7221.9522.531.1935.6437.0437.3541.7441.7450.4242.426.4221.7522.2622.0822.0526.5630.38,5.0,0.0,0.0,0,3.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1,16.0,16.0,1,16.1968728589674,0,0,True,True,True
8930e1ce057ffff,453.86103.15452.89102.4458.58102.16476.76102.23475.43102.7478.81103.91491.75107.52770.59120.551394.45140.441373.49148.091410.39153.381410.9154.911365.37153.631337.43155.811351.63155.851332.97157.051142.25152.92565.62145.12442.18136.42420.83127.47450.76122.82449.1116.62427.05110.49422.32107.67,0.0,0.0,0.0,0,3.0,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1,16.0,8.735294117647058,34,17.22594184328421,0,0,True,True,True
8930e1ce05bffff,2841.832855.852857.582843.722822.72795.822805.492940.382969.722712.112564.832436.462362.162357.72336.512374.162375.072355.192209.022220.192310.272501.322667.742689.63,1.0,0.0,0.0,0,13.055,15.0,0.0,0.0,0.0,30.0,1.0,1142.0,2011.0,1,0.0,0.0,0,22.98349687096711,0,0,True,True,True
8930e1ce063ffff,4.67419.05358.46420.24*429.6511.72434.73359.52440.124.411.248.28437.877.07409.0212.22404.5819.08429.0331.08390.3131.23388.8825.28362.1228.63397.9720.27423.6733.63369.4925.51345.6124.03342.7415.32345.33*332.2823.2362.7914.15373.4411.81407.057.35429.1,0.0,0.0,0.0,0,3.0,20.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1,16.0,9.88888888888889,9,21.256521303759797,0,0,True,True,True
8930e1ce067ffff,14.851019.1814.851036.0114.851063.2524.431063.9824.431064.424.431054.4524.431037.4324.64992.2321.99913.113.39794.3411.56735.648.24742.81*714.08*718.07*671.778.13697.8412.26742.4215.53774.7311.97865.9713.949.2911.691003.9717.051014.2214.981020.1914.851014.42,5.0,0.0,0.0,0,6.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2,46.0,11.4,50,21.81362769967392,0,0,True,True,True
8930e1ce06bffff,3606.763265.913616.643250.83534.653299.963496.023318.153522.23295.613568.323291.833491.63196.063329.932961.792958.542546.322690.182108.62696.081918.122630.381848.552547.121763.882540.391746.122793.661775.672920.971857.653058.71908.163188.532028.183336.892174.543314.322481.163443.352642.683540.572798.023622.373031.223557.793080.37,6.0,0.0,0.0,0,3.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1,0.0,0.0,0,21.962382033935317,0,0,True,True,True
8930e1ce06fffff,2094.05113.3830.792115.22109.83844.12140.47114.27822.412162.46118.26815.532164.8123.71811.272104.32141.53812.5317.811936.74194.53798.533.971792.11280.72778.6251.091513.42326.44766.8141.091226.65428.54754.8740.871093.49526.7807.2441.991081.16554.76780.945.511005.39591.78779.4342.8970.69603.24784.1448.681021.28681.01814.8637.271182.39655.55862.7332.931290.71637.877.8726.511333.19605.03896.221.071500.48577.56923.3117.931643.74526.3979.326.971740.35470.58987.8535.861842.64349.72988.3248.752006.08226.28978.7644.72035.01176.44961.72,21.0,0.0,0.0,0,6.28,0.0,0.0,0.0,0.0,0.0,1.0,656.0,656.0,1,24.0,11.2,30,22.734752835417996,0,0,True,True,True
8930e1ce073ffff,94.3982.3286.1586.1586.1591.0494.890.9786.3784.5989.2987.8189.7873.1653.4171.9163.2168.1568.2578.7572.663.9462.9275.29,2.0,0.0,0.0,0,3.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1,12.0,7.904761904761905,42,17.997454576453634,0,0,True,True,True
8930e1ce077ffff,17.9937.8117.9937.8117.9937.8117.9937.8117.9940.9714.5738.2714.5734.6814.6938.9515.0735.097.6424.039.0324.387.8220.34*15.49*15.49*20.195.1819.759.115.939.0315.798.8921.548.7522.5420.827.2218.2928.2618.1440.5517.9943.46,0.0,0.0,0.0,0,9.765,25.0,0.0,0.0,0.0,50.0,1.0,780.0,1353.0,1,15.0,7.775,40,21.177544355342818,0,0,True,True,True
8930e1ce07bffff,4033.094057.424099.084095.784088.244102.144111.134128.874477.074359.214065.743964.473864.293848.643681.243583.232932.682900.113042.63390.023594.153662.983762.923869.34,2.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,22.28229284898729,0,0,True,True,True
8930e1ce083ffff,7.817.727.717.77.777.838.19.110.6111.1711.5611.6911.611.7411.7811.8411.5210.9510.269.619.268.818.328.1,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,3.1928735963793233,0,0,True,True,True
8930e1ce087ffff,9.05116.7*8.97115.87*8.92115.6*8.92115.65*8.9116.19*9.117.57*9.12121.66*9.49136.374.0110.13158.94.7110.41167.564.9310.6173.555.1310.49175.265.1810.4173.795.1310.4176.255.2110.5176.345.210.62177.675.2410.53173.025.110.28164.144.859.98154.334.529.89144.234.279.74138.944.099.56131.96*9.39124.98*9.35121.81*,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,2.6686186758708073,0,0,True,True,True
8930e1ce08bffff,101.73101.02100.77100.85101.3102.48106.08118.9138.51146.06151.3152.77151.49153.62153.73154.86150.83143.08134.54125.74121.1115.02108.96106.2,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,7.106001090926048,0,0,True,True,True
8930e1ce08fffff,19.5719.4519.3819.4119.5119.7320.4122.8726.6728.0929.129.429.1529.5729.5829.7829.0327.5325.8924.1923.322.120.9720.49,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,4.553946577817789,0,0,True,True,True
8930e1ce09bffff,35.3535.135.0235.0335.235.5936.8341.3148.1150.7252.5353.0652.6453.3753.4153.8252.4149.7446.7543.6642.0839.9537.8336.88,0.0,0.0,0.0,0,6.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2,0.0,0.0,0,5.774212431698509,0,0,True,True,True
8930e1ce0a3ffff,70.698.5417.5870.248.2317.4569.784.517.4136.6469.73122.4617.4436.6669.82123.0317.536.9970.44124.4917.7237.5371.48128.8218.3174.1922.2220.5479.3749.8623.9381.5167.8525.2482.9279.526.1482.0166.7326.481.6156.1226.1681.5683.6126.5382.0469.2726.5683.1981.8826.7782.3889.8726.0680.4161.7824.7378.0767.2523.2377.4747.5721.7476.2837.9420.9374.645.9319.8973.5814.418.8273.1110.5718.34,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,7.0073329164924925,0,0,True,True,True
8930e1ce0a7ffff,124.08127.35124.08121.02121.02153.41178.27256.68277.63333.400.72413.67427.83408.1408.06375.03386.46354.77284.67252.15256.62245.9177.37152.97,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,6.559640806887322,0,0,True,True,True
8930e1ce0abffff,*141.96*140.97*140.62*140.71*141.38*143.04*148.*165.91*193.29*203.85*211.11*213.18*211.43*214.4*214.54*216.16*210.45*199.69*187.73*175.44*169.02*160.51*152.05*148.17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.295823512688134,0,0,True,True,True
8930e1ce0afffff,68.3835.1467.8934.8667.4734.7967.4534.8467.5234.9868.0935.4169.1436.6471.7541.0776.7447.8578.8150.4280.2252.2679.3252.7778.952.3678.8653.0779.3553.0980.4653.579.6652.1177.7449.4275.546.4974.943.4673.7441.8572.1639.7271.1437.6470.7136.68,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,8.303483381320968,0,0,True,True,True
8930e1ce0b3ffff,66.7263.3866.2762.8865.8762.7465.8262.7865.8863.0566.4563.8167.4366.0170.0274.0274.986.2876.9290.9778.394.2377.495.1277.94.3476.9595.6677.4295.7378.596.4677.7693.9375.8989.173.6983.7873.0978.3271.9875.4270.471.6269.4367.8568.9966.14,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,3.8622684229999296,0,0,True,True,True
8930e1ce0c3ffff,10.899.934.3510.869.8534.110.829.8334.0210.819.7934.0310.89.834.1910.848.5711.1829.6812.4658.4613.99111.2414.44184.8814.87335.6715.09471.6315.21646.2615.25682.8215.35632.9315.42601.5415.06539.9914.08512.0513.53448.9313.07365.912.73316.4412.12170.3511.5389.711.2927.38,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0.0,0.0,0,11.093484819780478,0,0,True,True,True
8930e1ce0cbffff,8.598.568.58.518.58.548.89.8611.11.3411.6711.8711.9611.9712.0412.1111.8511.0710.6210.310.019.569.098.88,2.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,12.0,12.0,1,13.756304988323315,0,0,True,True,True
8930e1ce0cfffff,1580.681.11559.4675.631542.0770.441549.9173.751552.770.721568.9667.331549.1483.641525.73129.241398.82165.221269.28180.251199.67188.081164.23194.651136.86183.051112.07189.131100.41195.331143.91172.011155.63217.611161.4186.111232.65244.541358.97171.911447.81115.981521.88128.761559.45131.851583.44112.02,0.0,0.0,0.0,0,3.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1,0.0,0.0,0,13.409193631026813,0,0,True,True,True
8930e1ce0d3ffff,33.4237.7227.6724.6635.0734.5551.483.0291.68103.24134.06118.41121.94118.85128.15154.75130.55103.7474.6444.6151.0240.7328.5539.46,0.0,0.0,0.0,0,6.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2,0.0,0.0,0,10.030322759161026,0,0,True,True,True
8930e1ce0d7ffff,6.9429.076.9228.856.8728.86.8528.816.8728.936.929.37.1230.317.9633.988.9239.579.1841.729.4543.229.5943.659.6743.299.6643.899.7643.99.8244.269.5743.18.9440.98.5938.458.3135.938.0834.67.7632.887.3631.137.230.37,0.0,0.0,0.0,0,6.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0,9.36590904345474,0,0,True,True,True
8930e1ce11bffff,16.4616.4616.4616.4620.1820.1816.4618.7118.4218.7323.8118.2215.0515.0515.0515.059.9510.465.638.928.858.78*7.17,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,5.695317237567197,0,0,True,True,True
8930e1ce143ffff,1024.322817.31041.12845.621021.732831.141029.892848.691025.912847.481025.22802.95956.092768.15928.812685.820.12709.12699.712457.13642.92312.3604.742216.54616.672160.19607.172062.42605.011940.28619.041928.4595.871740.1614.91782.636.041976.6728.62216.67817.472441.01903.412610.13935.692761.87948.562744.35,0.0,0.0,0.0,0,4.045,0.0,0.0,0.0,0.0,0.0,1.0,722.0,809.0,0,46.0,36.5,12,10.136360153071019,0,0,True,True,True
8930e1ce14bffff,1951.891942.041913.441892.451879.361864.371834.661865.732160.292162.322170.382068.592132.462067.552029.711894.131666.551406.541458.761615.731711.11815.631961.922039.92,0.0,0.0,0.0,0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,731.0,72.0,0,43.0,32.27272727272727,11,10.15027998730632,0,0,True,True,True
8930e1ce153ffff,23.981557.4923.981570.3723.981559.5823.981581.523.981588.1523.981580.2823.981495.716.921404.2817.341297.0217.621131.7817.911076.9118.051009.7518.181002.3311.13990.5811.131027.211.13967.7111.051055.2310.971087.9814.211176.613.981323.4213.861322.6513.751393.6320.91426.8220.721443.47,1.0,0.0,0.0,0,2.105,5.0,0.0,0.0,0.0,10.0,1.0,442.0,421.0,0,45.0,26.333333333333332,15,9.691315151230823,0,0,True,True,True
8930e1ce157ffff,173.34187.16196.21210.61220.7213.1199.1183.91156.6127.01106.28137.65158.62147.45156.4111.81112.6579.672.9494.13108.55128.16124.47139.08,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,46.0,40.333333333333336,3,7.603896258986693,0,0,True,True,True
8930e1ce15bffff,541.78489.85480.81474.46464.46446.97506.31502.4462.69467.92465.04433.94412.42385.35412.25368.02415.14448.04510.92506.91502.93529.81548.56536.,1.0,0.0,0.0,0,9.635,0.0,0.0,0.0,0.0,0.0,2.0,1735.0,1927.0,0,43.0,27.818181818181817,11,13.308732765531822,0,0,True,True,True
8930e1ce183ffff,*********4.4.14.074.044.014.044.114.04*******,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,2.865771993560706,0,0,True,True,True
8930e1ce18bffff,31.4231.2230.9731.0131.0131.331.7832.9735.2736.2336.8536.4636.2736.2536.4937.0136.6235.7434.7134.4333.933.1332.6832.47,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,4.166109308609917,0,0,True,True,True
8930e1ce19bffff,4.334.314.284.294.294.334.44.544.875.5.15.025.5.015.015.15.054.924.774.754.74.64.544.5,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0456563230458684,0,0,True,True,True
8930e1ce1c3ffff,2678.92354.752696.05352.242681.52350.072706.72349.912709.86350.232731.56353.232650.79358.542651.55372.282870.11398.152775.43408.912608.47416.132545.78411.482607.29409.42591.94409.062494.68411.62435.12417.352234.94413.342035.88403.312150.78391.762304.8388.522364.81382.652412.61374.282570.25369.112579.22366.74,1.0,0.0,0.0,0,11.175,0.0,0.0,0.0,0.0,0.0,2.0,2048.0,2235.0,0,0.0,0.0,0,9.419196855740614,0,0,True,True,True
8930e1ce1c7ffff,561.85556.77563.7559.19572.29579.61560.91538.8460.16397.28386.42342.9335.17343.55356.341.44337.61361.47379.04419.93475.82514.17560.41581.53,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,5.173210369278499,0,0,True,True,True
8930e1ce1cbffff,2409.692445.622415.32392.792386.432341.212338.622290.342120.051792.871612.891579.261428.511451.61430.311451.691534.431714.031876.611944.182084.422200.312294.232390.53,6.0,0.0,0.0,0,4.665,5.0,0.0,0.0,0.0,10.0,1.0,1025.0,933.0,0,0.0,0.0,0,9.77038995260346,0,0,True,True,True
8930e1ce1cfffff,3909.543914.943892.443907.063910.593926.253871.623595.633118.782669.362461.042357.582323.122250.892350.252462.552669.682850.353026.463277.13538.563677.663719.713783.25,5.0,0.0,0.0,0,4.48,5.0,0.0,0.0,0.0,10.0,1.0,946.0,896.0,0,34.0,21.0,2,8.203670800382076,0,0,True,True,True
8930e1ce1d3ffff,5.75.75.75.75.75.75.75.75*179.64182.78180.73*******5.895.845.85.755.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.447966857297749,0,0,True,True,True
8930e1ce1d7ffff,83.6883.0882.5782.5182.6283.3484.5887.8193.9396.4798.1997.0796.5796.5397.0998.4597.595.1392.491.6390.2988.387.0586.48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.883328984313935,0,0,True,True,True
8930e1ce1dbffff,111.92111.11110.46110.38110.53111.46113.14117.46125.62129.02131.3129.82129.18129.1129.86131.67130.45127.22123.59122.6120.73118.11116.44115.73,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7.292645468799611,0,0,True,True,True
